(774.1074560681017, 1084.3361764778251)
(784.3042771328093, 1043.529412373636)
(776.6965947201677, 1114.0034669664974)
(783.3594180320283, 1003.02871887609)
(782.3168050949733, 1135.3505037263458)
(782.2316066714083, 1002.3309221921121)
(793.8045566039968, 1042.3776223265036)
(757.2783081712502, 1095.3460301147463)
(786.7709498013146, 1044.3780672271043)
(759.3775828890732, 1021.042672368592)
(782.020556724143, 1043.0377347527467)
(775.6772004993952, 975.6330354846916)
(756.303459273908, 1089.4345026219132)
(775.5140814156995, 1042.4111353167302)
(789.9617550676106, 1114.3415439995536)
(776.9240923034366, 1061.2513629554455)
(754.7394991750442, 1052.6433149185684)
(773.2410243106068, 995.0786597508053)
(770.808233661958, 1071.6566268660556)
(756.4525295138906, 1097.9086906009886)
(775.9013125425248, 1125.8964410132237)
(759.2691657492256, 1140.2096760530287)
(779.6216480953503, 1082.9862497608763)
(785.1566600465909, 1045.3420125568837)
(741.5082208474574, 1155.504842482688)
(792.0097133817249, 1068.094203497857)
(799.7234141419235, 1112.9504525171378)
(772.9249427636333, 1107.316610380049)
(784.9374269746052, 1030.5367308514944)
(784.2597318093792, 1021.6596775620171)
(786.0230918040857, 1058.691047410671)
(759.4627813126383, 1132.1459717301739)
(765.4329552542737, 1066.6600067354786)
(777.0465582869974, 1030.0710197310975)
(788.2216137891868, 1115.3149025246246)
(744.9812256408708, 1088.7945331998178)
(791.0184168483787, 1077.9179895287043)
(768.8546436439783, 1057.844885116548)
(771.7763114790215, 1093.5856935505158)
(776.4995936166156, 1140.9999131731033)
(770.3837349751369, 1050.7909807718743)
(775.4942482395563, 1120.595616981561)
(790.2405690545885, 1081.4455094841733)
(791.6026490787564, 1090.455106217889)
(774.5624512346395, 1068.1414485687617)
(738.8585959191132, 1154.203772685963)
(786.6552548980326, 994.4609952741708)
(771.3726327161924, 1089.9077582791897)
(795.1772999317384, 1063.3199270703917)
(763.9856768065408, 992.1254421829143)
(769.472757894212, 1013.7084828704681)
(776.7338622801633, 1042.4234769749053)
(760.9100597603712, 1067.7999648369125)
(784.4301286565094, 1063.8805308067138)
(783.6043499991498, 1065.8774213906438)
(749.9320053617339, 1156.737241020219)
(775.5886165356908, 1103.133553692816)
(772.0246289862824, 1075.4952694057017)
(783.4818840155891, 1065.6625484154727)
(786.1934886512158, 1062.289105330892)
(773.1151727869067, 1094.482983897391)
(769.472757894212, 1121.4935666116457)
(773.750721420993, 1044.7069878739615)
(773.665522997428, 992.1484398410063)
(771.9428161028568, 1091.2467337604664)
(776.6825458764546, 1034.2150351675152)
(782.8124533616464, 1100.7441251332232)
(764.6850972570448, 1095.4941742980748)
(782.0346055678561, 1046.7900909706727)
(762.4599710155217, 1138.4098603815896)
(762.8810841622034, 1062.023473347663)
(770.7196496982534, 1062.716399101406)
(778.1511509313349, 1064.7860249736777)
(777.2062918305538, 1078.0709308333282)
(767.182266405267, 1047.60831086753)
(776.9274778435761, 1082.453293186064)
(782.2209433678346, 1159.544806964127)
(762.8157189147814, 1100.2953717449975)
(761.1317730112102, 1014.7767340114642)
(778.7528175455649, 1100.517460591871)
(737.7714376586283, 1133.7891107330186)
(750.2994033124162, 1057.592911405058)
(744.9885034043052, 1092.7594174514475)
(743.2376988223076, 1125.998475691912)
(768.14794543004, 1035.8199378677764)
(771.592852536027, 1039.0486768972435)
(765.8748883249474, 1097.494874054914)
(767.6953490557926, 952.4501440744107)
(800.7636282866879, 1113.7172491254871)
(801.1740781297958, 993.5600433722641)
(788.4524969125952, 1001.7954061991114)
(770.9679672055144, 1049.1970627367073)
(775.9898965062293, 1156.338917974874)
(793.1385114901935, 1059.1560254389199)
(784.9233781308919, 1007.1254892416031)
(755.4742950764088, 1146.399365184661)
(767.6953490557926, 1044.3780672271043)
(784.9059437470394, 1005.5735428729895)
(765.6159075141127, 1082.107455186553)
(769.4354903342164, 1095.8463878387795)
(780.5195630804108, 1023.0483906735434)
(774.0154865642578, 1069.79920036231)
(764.3729079333663, 1016.4797549791441)
(748.7799885369826, 1123.3972502379092)
(788.1306310331918, 1027.399034885526)
(774.0363064882497, 995.2617073468629)
(754.9984799858789, 989.0503371707023)
(765.5752544139776, 1073.7435795151935)
(768.6402081565735, 1060.8493045461305)
(757.855769321349, 1146.754985424159)
(774.1413380879579, 1101.9230910560511)
(786.7511166251714, 1055.5144578117645)
(758.0527704249012, 972.8724597554498)
(772.877011900064, 1007.8794325264458)
(782.5956190819511, 1086.6290601926562)
(781.4910264376136, 1034.9509923922826)
(759.4090661166389, 1012.1411906190024)
(777.4512237976753, 1063.7250635133228)
(794.4739872579395, 1078.8613893802196)
(770.3358041115674, 1027.5969166991042)
(777.7019400972268, 1036.9509610098285)
(770.8048481218185, 1043.9127939630998)
(767.6953490557926, 1074.6075398719963)
(791.4603499190524, 1024.0294747827934)
(804.4839638395132, 1071.9405735745372)
(754.5013382882014, 1085.4359243327578)
(773.2303610070331, 1115.5104393967351)
(756.8876915042854, 992.0932477591062)
(761.2261413073446, 1160.4420973110025)
(774.0188721043971, 1000.8079465486679)
(777.4744425139579, 1002.9143425392266)
(804.3010115796743, 1015.7032499397471)
(788.4326637364521, 1066.2860383413067)
(799.1120709719685, 1074.8748575134837)
(754.0361865012453, 1033.7975570664094)
(768.0395282901923, 1115.801930642096)
(783.2582786556151, 1079.5993628812778)
(787.2980812955533, 1076.7467157606336)
